2015-09-21 11:29:20.499, init, ExecTime_60 [sec] DataPeriod_1000 [ms] DataType_Mount DataN_18300000  
2015-09-21 11:29:20.499, init, Server: N_1 Host_[localhost:2809]
2015-09-21 11:29:20.500, init, UserAgentN_10 Wait[ms]: Agent_100
2015-09-21 11:29:20.500, init, MsgQueueN_10 MaxMQLength_100 WindowSize_100 Wait[ms]: Queue_100 
2015-09-21 11:29:20.604, data, MQL
2015-09-21 11:29:20.609, data, MQL
2015-09-21 11:29:20.709, data, MQL
2015-09-21 11:29:20.810, data, MQL
2015-09-21 11:29:20.909, data, MQL
2015-09-21 11:29:21.009, data, MQL
2015-09-21 11:29:21.115, data, MQL
2015-09-21 11:29:21.209, data, MQL
2015-09-21 11:29:21.309, data, MQL
2015-09-21 11:29:21.410, data, MQL
2015-09-21 11:29:21.513, data, MQL
2015-09-21 11:29:21.609, data, MQL
2015-09-21 11:29:21.710, data, MQL
2015-09-21 11:29:21.809, data, MQL
2015-09-21 11:29:21.909, data, MQL
2015-09-21 11:29:22.008, data, MQL
2015-09-21 11:29:22.115, data, MQL
2015-09-21 11:29:22.209, data, MQL
2015-09-21 11:29:22.311, data, MQL
2015-09-21 11:29:22.410, data, MQL
2015-09-21 11:29:22.510, data, MQL
2015-09-21 11:29:22.615, data, MQL
2015-09-21 11:29:22.709, data, MQL
2015-09-21 11:29:22.822, data, MQL
2015-09-21 11:29:22.909, data, MQL
2015-09-21 11:29:23.009, data, MQL
2015-09-21 11:29:23.090, start, Start Agent System
2015-09-21 11:29:23.092, field, MQName,RMQ0 ,RMQ1 ,RMQ2 ,RMQ3 ,RMQ4 ,RMQ5 ,RMQ6 ,RMQ7 ,RMQ8 ,RMQ9 
2015-09-21 11:30:05.316, data, MQL,101 ,101 ,101 ,101 ,101 ,0 ,101 ,101 ,101 ,101 
2015-09-21 11:30:05.409, data, MQL,101 ,100 ,43 ,2 ,5 ,96 ,6 ,4 ,101 ,41 
2015-09-21 11:30:05.509, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:05.609, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:05.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:05.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:05.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:06.009, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:06.115, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,101 ,0 ,35 ,12 
2015-09-21 11:30:06.224, data, MQL,68 ,101 ,67 ,47 ,67 ,16 ,40 ,17 ,0 ,0 
2015-09-21 11:30:06.314, data, MQL,0 ,0 ,0 ,45 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:06.409, data, MQL,89 ,89 ,89 ,89 ,90 ,57 ,101 ,81 ,89 ,56 
2015-09-21 11:30:06.510, data, MQL,0 ,0 ,0 ,101 ,22 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:06.608, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:06.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:06.808, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:06.910, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:07.009, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:07.123, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 
2015-09-21 11:30:07.213, data, MQL,101 ,24 ,24 ,1 ,1 ,1 ,1 ,24 ,1 ,14 
2015-09-21 11:30:07.309, data, MQL,0 ,0 ,0 ,0 ,101 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:07.409, data, MQL,6 ,0 ,0 ,28 ,101 ,27 ,0 ,0 ,0 ,0 
2015-09-21 11:30:07.509, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:07.609, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:07.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:07.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:07.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:08.009, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:08.115, data, MQL,0 ,0 ,0 ,0 ,73 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:08.210, data, MQL,8 ,0 ,11 ,33 ,0 ,40 ,0 ,34 ,0 ,0 
2015-09-21 11:30:08.310, data, MQL,0 ,0 ,0 ,0 ,0 ,67 ,0 ,0 ,0 ,0 
2015-09-21 11:30:08.409, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:08.509, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:08.609, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:08.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:08.808, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:08.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:09.009, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:09.112, data, MQL,98 ,93 ,0 ,85 ,87 ,85 ,84 ,82 ,88 ,101 
2015-09-21 11:30:09.209, data, MQL,2 ,0 ,1 ,12 ,12 ,0 ,11 ,28 ,1 ,101 
2015-09-21 11:30:09.312, data, MQL,0 ,0 ,0 ,0 ,100 ,0 ,0 ,100 ,100 ,0 
2015-09-21 11:30:09.410, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:09.509, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:09.609, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:09.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:09.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:09.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:10.009, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:10.109, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:10.209, data, MQL,24 ,27 ,49 ,45 ,58 ,57 ,44 ,49 ,34 ,56 
2015-09-21 11:30:10.314, data, MQL,0 ,0 ,58 ,93 ,0 ,0 ,44 ,0 ,0 ,76 
2015-09-21 11:30:10.409, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:10.509, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:10.609, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:10.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:10.808, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:10.910, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:11.010, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:11.108, data, MQL,0 ,0 ,0 ,47 ,0 ,0 ,51 ,0 ,0 ,40 
2015-09-21 11:30:11.209, data, MQL,55 ,101 ,54 ,4 ,54 ,76 ,0 ,75 ,55 ,13 
2015-09-21 11:30:11.309, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:11.409, data, MQL,61 ,60 ,60 ,61 ,84 ,85 ,83 ,83 ,84 ,84 
2015-09-21 11:30:11.508, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:11.609, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:11.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:11.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:11.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:12.009, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:12.109, data, MQL,64 ,37 ,56 ,52 ,0 ,38 ,0 ,0 ,0 ,0 
2015-09-21 11:30:12.209, data, MQL,64 ,37 ,0 ,0 ,0 ,0 ,45 ,0 ,0 ,10 
2015-09-21 11:30:12.310, data, MQL,44 ,89 ,74 ,34 ,0 ,45 ,60 ,0 ,53 ,101 
2015-09-21 11:30:12.409, data, MQL,37 ,69 ,36 ,30 ,9 ,31 ,37 ,81 ,36 ,0 
2015-09-21 11:30:12.510, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:12.609, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:12.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:12.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:12.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:13.009, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:13.112, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,84 
2015-09-21 11:30:13.209, data, MQL,48 ,0 ,36 ,6 ,9 ,101 ,10 ,0 ,51 ,1 
2015-09-21 11:30:13.322, data, MQL,0 ,101 ,88 ,0 ,33 ,23 ,8 ,0 ,63 ,63 
2015-09-21 11:30:13.410, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:13.509, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:13.608, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:13.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:13.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:13.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:14.008, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:14.116, data, MQL,0 ,0 ,69 ,0 ,32 ,40 ,50 ,0 ,0 ,0 
2015-09-21 11:30:14.209, data, MQL,57 ,57 ,0 ,57 ,56 ,25 ,0 ,57 ,101 ,57 
2015-09-21 11:30:14.309, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:14.410, data, MQL,36 ,69 ,38 ,56 ,77 ,70 ,35 ,34 ,78 ,70 
2015-09-21 11:30:14.509, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35 ,0 ,0 
2015-09-21 11:30:14.634, data, MQL,1 ,101 ,1 ,101 ,1 ,0 ,1 ,78 ,1 ,2 
2015-09-21 11:30:14.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:14.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:14.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:15.008, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:15.111, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:15.209, data, MQL,1 ,1 ,1 ,1 ,20 ,1 ,18 ,1 ,1 ,101 
2015-09-21 11:30:15.308, data, MQL,0 ,0 ,0 ,0 ,44 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:15.409, data, MQL,59 ,101 ,17 ,1 ,74 ,1 ,4 ,1 ,4 ,1 
2015-09-21 11:30:15.509, data, MQL,0 ,0 ,0 ,20 ,101 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:15.609, data, MQL,0 ,0 ,1 ,101 ,1 ,1 ,0 ,1 ,0 ,1 
2015-09-21 11:30:15.712, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:15.808, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:15.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:16.008, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:16.110, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:16.209, data, MQL,70 ,65 ,91 ,65 ,63 ,61 ,62 ,62 ,62 ,66 
2015-09-21 11:30:16.315, data, MQL,101 ,57 ,101 ,101 ,11 ,101 ,0 ,101 ,101 ,101 
2015-09-21 11:30:16.410, data, MQL,0 ,101 ,20 ,1 ,36 ,1 ,0 ,1 ,4 ,1 
2015-09-21 11:30:16.509, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:16.610, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:16.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:16.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:16.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:17.009, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:17.122, data, MQL,0 ,48 ,57 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:17.209, data, MQL,0 ,0 ,61 ,37 ,67 ,34 ,0 ,31 ,62 ,32 
2015-09-21 11:30:17.315, data, MQL,0 ,0 ,0 ,0 ,0 ,9 ,0 ,101 ,0 ,101 
2015-09-21 11:30:17.410, data, MQL,45 ,49 ,63 ,59 ,51 ,51 ,46 ,47 ,51 ,80 
2015-09-21 11:30:17.509, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:17.609, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:17.710, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:17.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:17.908, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:18.008, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:18.116, data, MQL,55 ,49 ,0 ,0 ,42 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:18.209, data, MQL,0 ,0 ,51 ,101 ,0 ,20 ,98 ,54 ,0 ,59 
2015-09-21 11:30:18.316, data, MQL,91 ,64 ,54 ,55 ,80 ,101 ,101 ,53 ,81 ,101 
2015-09-21 11:30:18.410, data, MQL,73 ,3 ,101 ,1 ,69 ,2 ,73 ,1 ,71 ,6 
2015-09-21 11:30:18.510, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:18.608, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:18.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:18.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:18.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:19.009, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:19.123, data, MQL,0 ,0 ,32 ,0 ,0 ,0 ,0 ,0 ,51 ,0 
2015-09-21 11:30:19.209, data, MQL,97 ,101 ,5 ,6 ,6 ,6 ,20 ,6 ,6 ,15 
2015-09-21 11:30:19.330, data, MQL,0 ,0 ,64 ,0 ,73 ,0 ,16 ,101 ,0 ,39 
2015-09-21 11:30:19.409, data, MQL,64 ,77 ,0 ,77 ,0 ,39 ,59 ,94 ,65 ,0 
2015-09-21 11:30:19.515, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,101 ,0 ,0 
2015-09-21 11:30:19.610, data, MQL,1 ,0 ,2 ,1 ,2 ,4 ,2 ,101 ,1 ,4 
2015-09-21 11:30:19.709, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:19.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:19.910, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:20.009, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:20.509, data, MQL,99 ,101 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:20.509, data, MQL,99 ,101 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:20.509, data, MQL,99 ,101 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:20.509, data, MQL,99 ,101 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:20.510, data, MQL,99 ,101 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:20.609, data, MQL,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:20.723, data, MQL,101 ,101 ,101 ,101 ,101 ,101 ,101 ,101 ,101 ,101 
2015-09-21 11:30:20.811, data, MQL,99 ,99 ,99 ,95 ,101 ,95 ,99 ,99 ,99 ,99 
2015-09-21 11:30:20.910, data, MQL,45 ,9 ,56 ,0 ,101 ,18 ,23 ,0 ,29 ,37 
2015-09-21 11:30:21.010, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,0 ,0 
2015-09-21 11:30:21.110, data, MQL,0 ,73 ,0 ,31 ,36 ,0 ,0 ,64 ,0 ,0 
2015-09-21 11:30:21.215, data, MQL,41 ,32 ,48 ,27 ,0 ,81 ,26 ,0 ,26 ,81 
2015-09-21 11:30:21.321, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,101 ,0 ,0 ,0 
2015-09-21 11:30:21.410, data, MQL,19 ,98 ,46 ,13 ,93 ,46 ,79 ,0 ,100 ,46 
2015-09-21 11:30:21.509, data, MQL,0 ,80 ,0 ,81 ,0 ,0 ,0 ,80 ,0 ,0 
2015-09-21 11:30:21.609, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:21.708, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:21.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:21.909, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:22.010, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:22.132, data, MQL,0 ,0 ,0 ,45 ,38 ,0 ,28 ,0 ,33 ,0 
2015-09-21 11:30:22.210, data, MQL,35 ,101 ,34 ,46 ,57 ,11 ,73 ,0 ,66 ,11 
2015-09-21 11:30:22.314, data, MQL,0 ,0 ,72 ,72 ,72 ,101 ,72 ,94 ,72 ,36 
2015-09-21 11:30:22.410, data, MQL,0 ,84 ,75 ,85 ,76 ,85 ,76 ,85 ,76 ,85 
2015-09-21 11:30:22.509, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:22.608, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:22.708, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:22.809, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:22.908, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:23.008, data, MQL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2015-09-21 11:30:23.133, data, MQL,0 ,0 ,30 ,0 ,50 ,0 ,16 ,0 ,0 ,0 
2015-09-21 11:30:23.210, data, MQL,0 ,98 ,80 ,97 ,80 ,98 ,81 ,98 ,89 ,98 
2015-09-21 11:30:23.310, data, MQL,0 ,84 ,0 ,101 ,92 ,0 ,93 ,0 ,98 ,0 
2015-09-21 11:30:23.410, data, MQL,11 ,47 ,11 ,0 ,0 ,12 ,0 ,24 ,0 ,0 
2015-09-21 11:30:23.437, stop, Stop Agent System
2015-09-21 11:30:23.437, init, <ALL> TransactionTime:_62960 [ms]
2015-09-21 11:30:23.438, end, (<Initialize> _56 [ms] <CreateAgent> _2562 [ms] <MainExec> _60342[ms])
